state,district,category,type,date,crimes
Sarawak,Padawan,Assault,Murder,2017-01-01,3
Sarawak,Padawan,Assault,Murder,2018-01-01,0
Sarawak,Padawan,Assault,Murder,2019-01-01,1
Sarawak,Padawan,Assault,Murder,2020-01-01,2
Sarawak,Padawan,Assault,Murder,2021-01-01,2
Sarawak,Padawan,Assault,Murder,2022-01-01,4
Sarawak,Padawan,Assault,Murder,2023-01-01,1
Sarawak,Padawan,Assault,Rape,2016-01-01,19
Sarawak,Padawan,Assault,Rape,2017-01-01,10
Sarawak,Padawan,Assault,Rape,2018-01-01,13
Sarawak,Padawan,Assault,Rape,2019-01-01,15
Sarawak,Padawan,Assault,Rape,2020-01-01,12
Sarawak,Padawan,Assault,Rape,2021-01-01,19
Sarawak,Padawan,Assault,Rape,2022-01-01,13
Sarawak,Padawan,Assault,Rape,2023-01-01,15
Sarawak,Padawan,Assault,Robbery Gang Armed,2016-01-01,1
Sarawak,Padawan,Assault,Robbery Gang Armed,2017-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2018-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2019-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2020-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2021-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2022-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Armed,2023-01-01,0
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2016-01-01,47
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2017-01-01,33
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2018-01-01,32
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2019-01-01,30
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2020-01-01,12
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2021-01-01,25
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2022-01-01,15
Sarawak,Padawan,Assault,Robbery Gang Unarmed,2023-01-01,32
Sarawak,Padawan,Assault,Robbery Solo Armed,2016-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2017-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2018-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2019-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2020-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2021-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2022-01-01,0
Sarawak,Padawan,Assault,Robbery Solo Armed,2023-01-01,1
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2016-01-01,7
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2017-01-01,6
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2018-01-01,10
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2019-01-01,9
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2020-01-01,27
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2021-01-01,11
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2022-01-01,14
Sarawak,Padawan,Assault,Robbery Solo Unarmed,2023-01-01,7
Sarawak,Padawan,Property,all,2016-01-01,801
Sarawak,Padawan,Property,all,2017-01-01,830
Sarawak,Padawan,Property,all,2018-01-01,720
Sarawak,Padawan,Property,all,2019-01-01,699
Sarawak,Padawan,Property,all,2020-01-01,724
Sarawak,Padawan,Property,all,2021-01-01,672
Sarawak,Padawan,Property,all,2022-01-01,609
Sarawak,Padawan,Property,all,2023-01-01,647
Sarawak,Padawan,Property,Break In,2016-01-01,136
Sarawak,Padawan,Property,Break In,2017-01-01,89
Sarawak,Padawan,Property,Break In,2018-01-01,244
Sarawak,Padawan,Property,Break In,2019-01-01,190
Sarawak,Padawan,Property,Break In,2020-01-01,304
Sarawak,Padawan,Property,Break In,2021-01-01,251
Sarawak,Padawan,Property,Break In,2022-01-01,177
Sarawak,Padawan,Property,Break In,2023-01-01,182
Sarawak,Padawan,Property,Theft Other,2016-01-01,115
Sarawak,Padawan,Property,Theft Other,2017-01-01,74
Sarawak,Padawan,Property,Theft Other,2018-01-01,129
Sarawak,Padawan,Property,Theft Other,2019-01-01,138
Sarawak,Padawan,Property,Theft Other,2020-01-01,183
Sarawak,Padawan,Property,Theft Other,2021-01-01,274
Sarawak,Padawan,Property,Theft Other,2022-01-01,189
Sarawak,Padawan,Property,Theft Other,2023-01-01,183
Sarawak,Padawan,Property,Theft Vehicle Lorry,2016-01-01,27
Sarawak,Padawan,Property,Theft Vehicle Lorry,2017-01-01,12
Sarawak,Padawan,Property,Theft Vehicle Lorry,2018-01-01,12
Sarawak,Padawan,Property,Theft Vehicle Lorry,2019-01-01,13
Sarawak,Padawan,Property,Theft Vehicle Lorry,2020-01-01,11
Sarawak,Padawan,Property,Theft Vehicle Lorry,2021-01-01,4
Sarawak,Padawan,Property,Theft Vehicle Lorry,2022-01-01,2
Sarawak,Padawan,Property,Theft Vehicle Lorry,2023-01-01,11
Sarawak,Padawan,Property,Theft Vehicle Motocar,2016-01-01,143
Sarawak,Padawan,Property,Theft Vehicle Motocar,2017-01-01,114
Sarawak,Padawan,Property,Theft Vehicle Motocar,2018-01-01,95
Sarawak,Padawan,Property,Theft Vehicle Motocar,2019-01-01,119
Sarawak,Padawan,Property,Theft Vehicle Motocar,2020-01-01,49
Sarawak,Padawan,Property,Theft Vehicle Motocar,2021-01-01,41
Sarawak,Padawan,Property,Theft Vehicle Motocar,2022-01-01,71
Sarawak,Padawan,Property,Theft Vehicle Motocar,2023-01-01,68
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2016-01-01,380
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2017-01-01,541
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2018-01-01,240
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2019-01-01,239
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2020-01-01,177
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2021-01-01,102
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2022-01-01,170
Sarawak,Padawan,Property,Theft Vehicle Motorcycle,2023-01-01,203
Sarawak,Saratok,Assault,all,2016-01-01,1
Sarawak,Saratok,Assault,all,2017-01-01,8
Sarawak,Saratok,Assault,all,2018-01-01,11
Sarawak,Saratok,Assault,all,2019-01-01,8
Sarawak,Saratok,Assault,all,2020-01-01,4
Sarawak,Saratok,Assault,all,2021-01-01,8
Sarawak,Saratok,Assault,all,2022-01-01,3
Sarawak,Saratok,Assault,all,2023-01-01,3
Sarawak,Saratok,Assault,Causing Injury,2016-01-01,1
Sarawak,Saratok,Assault,Causing Injury,2017-01-01,1
Sarawak,Saratok,Assault,Causing Injury,2018-01-01,5
Sarawak,Saratok,Assault,Causing Injury,2019-01-01,3
Sarawak,Saratok,Assault,Causing Injury,2020-01-01,3
Sarawak,Saratok,Assault,Causing Injury,2021-01-01,6
Sarawak,Saratok,Assault,Causing Injury,2022-01-01,3
Sarawak,Saratok,Assault,Causing Injury,2023-01-01,1
Sarawak,Saratok,Assault,Murder,2016-01-01,0
Sarawak,Saratok,Assault,Murder,2017-01-01,0
Sarawak,Saratok,Assault,Murder,2018-01-01,1
Sarawak,Saratok,Assault,Murder,2019-01-01,0
Sarawak,Saratok,Assault,Murder,2020-01-01,0
Sarawak,Saratok,Assault,Murder,2021-01-01,0
Sarawak,Saratok,Assault,Murder,2022-01-01,0
Sarawak,Saratok,Assault,Murder,2023-01-01,0
Sarawak,Saratok,Assault,Rape,2016-01-01,0
Sarawak,Saratok,Assault,Rape,2017-01-01,6
Sarawak,Saratok,Assault,Rape,2018-01-01,2
Sarawak,Saratok,Assault,Rape,2019-01-01,1
Sarawak,Saratok,Assault,Rape,2020-01-01,1
Sarawak,Saratok,Assault,Rape,2021-01-01,2
Sarawak,Saratok,Assault,Rape,2022-01-01,0
Sarawak,Saratok,Assault,Rape,2023-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2016-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2017-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2018-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2019-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2020-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2021-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2022-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Armed,2023-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2016-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2017-01-01,1
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2018-01-01,3
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2019-01-01,4
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2020-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2021-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2022-01-01,0
Sarawak,Saratok,Assault,Robbery Gang Unarmed,2023-01-01,1
Sarawak,Saratok,Assault,Robbery Solo Armed,2016-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2017-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2018-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2019-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2020-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2021-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2022-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Armed,2023-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2016-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2017-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2018-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2019-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2020-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2021-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2022-01-01,0
Sarawak,Saratok,Assault,Robbery Solo Unarmed,2023-01-01,1
Sarawak,Saratok,Property,all,2016-01-01,31
Sarawak,Saratok,Property,all,2017-01-01,26
Sarawak,Saratok,Property,all,2018-01-01,14
Sarawak,Saratok,Property,all,2019-01-01,25
Sarawak,Saratok,Property,all,2020-01-01,51
Sarawak,Saratok,Property,all,2021-01-01,31
Sarawak,Saratok,Property,all,2022-01-01,38
Sarawak,Saratok,Property,all,2023-01-01,46
Sarawak,Saratok,Property,Break In,2016-01-01,10
Sarawak,Saratok,Property,Break In,2017-01-01,8
Sarawak,Saratok,Property,Break In,2018-01-01,6
Sarawak,Saratok,Property,Break In,2019-01-01,13
Sarawak,Saratok,Property,Break In,2020-01-01,26
Sarawak,Saratok,Property,Break In,2021-01-01,18
Sarawak,Saratok,Property,Break In,2022-01-01,14
Sarawak,Saratok,Property,Break In,2023-01-01,23
Sarawak,Saratok,Property,Theft Other,2016-01-01,8
Sarawak,Saratok,Property,Theft Other,2017-01-01,2
Sarawak,Saratok,Property,Theft Other,2018-01-01,5
Sarawak,Saratok,Property,Theft Other,2019-01-01,8
Sarawak,Saratok,Property,Theft Other,2020-01-01,21
Sarawak,Saratok,Property,Theft Other,2021-01-01,13
Sarawak,Saratok,Property,Theft Other,2022-01-01,18
Sarawak,Saratok,Property,Theft Other,2023-01-01,16
Sarawak,Saratok,Property,Theft Vehicle Lorry,2016-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Lorry,2017-01-01,1
Sarawak,Saratok,Property,Theft Vehicle Lorry,2018-01-01,1
Sarawak,Saratok,Property,Theft Vehicle Lorry,2019-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Lorry,2020-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Lorry,2021-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Lorry,2022-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Lorry,2023-01-01,3
Sarawak,Saratok,Property,Theft Vehicle Motocar,2016-01-01,1
Sarawak,Saratok,Property,Theft Vehicle Motocar,2017-01-01,1
Sarawak,Saratok,Property,Theft Vehicle Motocar,2018-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motocar,2019-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motocar,2020-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motocar,2021-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motocar,2022-01-01,2
Sarawak,Saratok,Property,Theft Vehicle Motocar,2023-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2016-01-01,12
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2017-01-01,14
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2018-01-01,2
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2019-01-01,4
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2020-01-01,4
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2021-01-01,0
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2022-01-01,4
Sarawak,Saratok,Property,Theft Vehicle Motorcycle,2023-01-01,4
Sarawak,Sarikei,Assault,all,2016-01-01,26
Sarawak,Sarikei,Assault,all,2017-01-01,28
Sarawak,Sarikei,Assault,all,2018-01-01,9
Sarawak,Sarikei,Assault,all,2019-01-01,18
Sarawak,Sarikei,Assault,all,2020-01-01,11
Sarawak,Sarikei,Assault,all,2021-01-01,9
Sarawak,Sarikei,Assault,all,2022-01-01,5
Sarawak,Sarikei,Assault,all,2023-01-01,8
Sarawak,Sarikei,Assault,Causing Injury,2016-01-01,16
Sarawak,Sarikei,Assault,Causing Injury,2017-01-01,11
Sarawak,Sarikei,Assault,Causing Injury,2018-01-01,0
Sarawak,Sarikei,Assault,Causing Injury,2019-01-01,9
Sarawak,Sarikei,Assault,Causing Injury,2020-01-01,8
Sarawak,Sarikei,Assault,Causing Injury,2021-01-01,4
Sarawak,Sarikei,Assault,Causing Injury,2022-01-01,1
Sarawak,Sarikei,Assault,Causing Injury,2023-01-01,5
Sarawak,Sarikei,Assault,Murder,2016-01-01,0
Sarawak,Sarikei,Assault,Murder,2017-01-01,1
Sarawak,Sarikei,Assault,Murder,2018-01-01,0
Sarawak,Sarikei,Assault,Murder,2019-01-01,0
Sarawak,Sarikei,Assault,Murder,2020-01-01,0
Sarawak,Sarikei,Assault,Murder,2021-01-01,1
Sarawak,Sarikei,Assault,Murder,2022-01-01,1
Sarawak,Sarikei,Assault,Murder,2023-01-01,0
Sarawak,Sarikei,Assault,Rape,2016-01-01,3
Sarawak,Sarikei,Assault,Rape,2017-01-01,7
Sarawak,Sarikei,Assault,Rape,2018-01-01,4
Sarawak,Sarikei,Assault,Rape,2019-01-01,2
Sarawak,Sarikei,Assault,Rape,2020-01-01,0
Sarawak,Sarikei,Assault,Rape,2021-01-01,2
Sarawak,Sarikei,Assault,Rape,2022-01-01,1
Sarawak,Sarikei,Assault,Rape,2023-01-01,1
Sarawak,Sarikei,Assault,Robbery Gang Armed,2016-01-01,1
Sarawak,Sarikei,Assault,Robbery Gang Armed,2017-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2018-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2019-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2020-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2021-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2022-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Armed,2023-01-01,0
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2016-01-01,4
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2017-01-01,4
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2018-01-01,5
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2019-01-01,4
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2020-01-01,2
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2021-01-01,2
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2022-01-01,1
Sarawak,Sarikei,Assault,Robbery Gang Unarmed,2023-01-01,2
Sarawak,Sarikei,Assault,Robbery Solo Armed,2016-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2017-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2018-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2019-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2020-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2021-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2022-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Armed,2023-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2016-01-01,2
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2017-01-01,5
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2018-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2019-01-01,3
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2020-01-01,1
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2021-01-01,0
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2022-01-01,1
Sarawak,Sarikei,Assault,Robbery Solo Unarmed,2023-01-01,0
Sarawak,Sarikei,Property,all,2016-01-01,180
Sarawak,Sarikei,Property,all,2017-01-01,149
Sarawak,Sarikei,Property,all,2018-01-01,149
Sarawak,Sarikei,Property,all,2019-01-01,142
Sarawak,Sarikei,Property,all,2020-01-01,142
Sarawak,Sarikei,Property,all,2021-01-01,63
Sarawak,Sarikei,Property,all,2022-01-01,70
Sarawak,Sarikei,Property,all,2023-01-01,64
Sarawak,Sarikei,Property,Break In,2016-01-01,58
Sarawak,Sarikei,Property,Break In,2017-01-01,60
Sarawak,Sarikei,Property,Break In,2018-01-01,67
Sarawak,Sarikei,Property,Break In,2019-01-01,61
Sarawak,Sarikei,Property,Break In,2020-01-01,60
Sarawak,Sarikei,Property,Break In,2021-01-01,18
Sarawak,Sarikei,Property,Break In,2022-01-01,33
Sarawak,Sarikei,Property,Break In,2023-01-01,18
Sarawak,Sarikei,Property,Theft Other,2016-01-01,69
Sarawak,Sarikei,Property,Theft Other,2017-01-01,46
Sarawak,Sarikei,Property,Theft Other,2018-01-01,53
Sarawak,Sarikei,Property,Theft Other,2019-01-01,52
Sarawak,Sarikei,Property,Theft Other,2020-01-01,67
Sarawak,Sarikei,Property,Theft Other,2021-01-01,31
Sarawak,Sarikei,Property,Theft Other,2022-01-01,11
Sarawak,Sarikei,Property,Theft Other,2023-01-01,25
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2016-01-01,3
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2017-01-01,1
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2018-01-01,0
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2019-01-01,1
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2020-01-01,0
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2021-01-01,1
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2022-01-01,3
Sarawak,Sarikei,Property,Theft Vehicle Lorry,2023-01-01,6
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2016-01-01,18
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2017-01-01,15
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2018-01-01,6
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2019-01-01,5
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2020-01-01,2
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2021-01-01,2
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2022-01-01,14
Sarawak,Sarikei,Property,Theft Vehicle Motocar,2023-01-01,8
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2016-01-01,32
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2017-01-01,27
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2018-01-01,23
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2019-01-01,23
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2020-01-01,13
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2021-01-01,11
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2022-01-01,9
Sarawak,Sarikei,Property,Theft Vehicle Motorcycle,2023-01-01,7
Sarawak,Serian,Assault,all,2016-01-01,19
Sarawak,Serian,Assault,all,2017-01-01,25
Sarawak,Serian,Assault,all,2018-01-01,18
Sarawak,Serian,Assault,all,2019-01-01,21
Sarawak,Serian,Assault,all,2020-01-01,7
Sarawak,Serian,Assault,all,2021-01-01,24
Sarawak,Serian,Assault,all,2022-01-01,32
Sarawak,Serian,Assault,all,2023-01-01,24
Sarawak,Serian,Assault,Causing Injury,2016-01-01,10
Sarawak,Serian,Assault,Causing Injury,2017-01-01,10
Sarawak,Serian,Assault,Causing Injury,2018-01-01,1
Sarawak,Serian,Assault,Causing Injury,2019-01-01,9
Sarawak,Serian,Assault,Causing Injury,2020-01-01,3
Sarawak,Serian,Assault,Causing Injury,2021-01-01,9
Sarawak,Serian,Assault,Causing Injury,2022-01-01,11
Sarawak,Serian,Assault,Causing Injury,2023-01-01,8
Sarawak,Serian,Assault,Murder,2016-01-01,0
Sarawak,Serian,Assault,Murder,2017-01-01,1
Sarawak,Serian,Assault,Murder,2018-01-01,1
Sarawak,Serian,Assault,Murder,2019-01-01,2
Sarawak,Serian,Assault,Murder,2020-01-01,0
Sarawak,Serian,Assault,Murder,2021-01-01,0
Sarawak,Serian,Assault,Murder,2022-01-01,2
Sarawak,Serian,Assault,Murder,2023-01-01,0
Sarawak,Serian,Assault,Rape,2016-01-01,2
Sarawak,Serian,Assault,Rape,2017-01-01,2
Sarawak,Serian,Assault,Rape,2018-01-01,4
Sarawak,Serian,Assault,Rape,2019-01-01,6
Sarawak,Serian,Assault,Rape,2020-01-01,2
Sarawak,Serian,Assault,Rape,2021-01-01,7
Sarawak,Serian,Assault,Rape,2022-01-01,9
Sarawak,Serian,Assault,Rape,2023-01-01,9
Sarawak,Serian,Assault,Robbery Gang Armed,2016-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2017-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2018-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2019-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2020-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2021-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2022-01-01,0
Sarawak,Serian,Assault,Robbery Gang Armed,2023-01-01,0
Sarawak,Serian,Assault,Robbery Gang Unarmed,2016-01-01,7
Sarawak,Serian,Assault,Robbery Gang Unarmed,2017-01-01,12
Sarawak,Serian,Assault,Robbery Gang Unarmed,2018-01-01,9
Sarawak,Serian,Assault,Robbery Gang Unarmed,2019-01-01,4
Sarawak,Serian,Assault,Robbery Gang Unarmed,2020-01-01,0
Sarawak,Serian,Assault,Robbery Gang Unarmed,2021-01-01,8
Sarawak,Serian,Assault,Robbery Gang Unarmed,2022-01-01,9
Sarawak,Serian,Assault,Robbery Gang Unarmed,2023-01-01,7
Sarawak,Serian,Assault,Robbery Solo Armed,2016-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2017-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2018-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2019-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2020-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2021-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2022-01-01,0
Sarawak,Serian,Assault,Robbery Solo Armed,2023-01-01,0
Sarawak,Serian,Assault,Robbery Solo Unarmed,2016-01-01,0
Sarawak,Serian,Assault,Robbery Solo Unarmed,2017-01-01,0
Sarawak,Serian,Assault,Robbery Solo Unarmed,2018-01-01,3
Sarawak,Serian,Assault,Robbery Solo Unarmed,2019-01-01,0
Sarawak,Serian,Assault,Robbery Solo Unarmed,2020-01-01,2
Sarawak,Serian,Assault,Robbery Solo Unarmed,2021-01-01,0
Sarawak,Serian,Assault,Robbery Solo Unarmed,2022-01-01,1
Sarawak,Serian,Assault,Robbery Solo Unarmed,2023-01-01,0
Sarawak,Serian,Property,all,2016-01-01,111
Sarawak,Serian,Property,all,2017-01-01,120
Sarawak,Serian,Property,all,2018-01-01,103
Sarawak,Serian,Property,all,2019-01-01,101
Sarawak,Serian,Property,all,2020-01-01,88
Sarawak,Serian,Property,all,2021-01-01,78
Sarawak,Serian,Property,all,2022-01-01,103
Sarawak,Serian,Property,all,2023-01-01,93
Sarawak,Serian,Property,Break In,2016-01-01,18
Sarawak,Serian,Property,Break In,2017-01-01,27
Sarawak,Serian,Property,Break In,2018-01-01,35
Sarawak,Serian,Property,Break In,2019-01-01,39
Sarawak,Serian,Property,Break In,2020-01-01,41
Sarawak,Serian,Property,Break In,2021-01-01,23
Sarawak,Serian,Property,Break In,2022-01-01,35
Sarawak,Serian,Property,Break In,2023-01-01,33
Sarawak,Serian,Property,Theft Other,2016-01-01,20
Sarawak,Serian,Property,Theft Other,2017-01-01,21
Sarawak,Serian,Property,Theft Other,2018-01-01,25
Sarawak,Serian,Property,Theft Other,2019-01-01,17
Sarawak,Serian,Property,Theft Other,2020-01-01,32
Sarawak,Serian,Property,Theft Other,2021-01-01,39
Sarawak,Serian,Property,Theft Other,2022-01-01,38
Sarawak,Serian,Property,Theft Other,2023-01-01,41
Sarawak,Serian,Property,Theft Vehicle Lorry,2016-01-01,4
Sarawak,Serian,Property,Theft Vehicle Lorry,2017-01-01,0
Sarawak,Serian,Property,Theft Vehicle Lorry,2018-01-01,0
Sarawak,Serian,Property,Theft Vehicle Lorry,2019-01-01,1
Sarawak,Serian,Property,Theft Vehicle Lorry,2020-01-01,3
Sarawak,Serian,Property,Theft Vehicle Lorry,2021-01-01,2
Sarawak,Serian,Property,Theft Vehicle Lorry,2022-01-01,1
Sarawak,Serian,Property,Theft Vehicle Lorry,2023-01-01,1
Sarawak,Serian,Property,Theft Vehicle Motocar,2016-01-01,6
Sarawak,Serian,Property,Theft Vehicle Motocar,2017-01-01,6
Sarawak,Serian,Property,Theft Vehicle Motocar,2018-01-01,3
Sarawak,Serian,Property,Theft Vehicle Motocar,2019-01-01,4
Sarawak,Serian,Property,Theft Vehicle Motocar,2020-01-01,1
Sarawak,Serian,Property,Theft Vehicle Motocar,2021-01-01,2
Sarawak,Serian,Property,Theft Vehicle Motocar,2022-01-01,8
Sarawak,Serian,Property,Theft Vehicle Motocar,2023-01-01,6
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2016-01-01,63
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2017-01-01,66
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2018-01-01,40
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2019-01-01,40
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2020-01-01,11
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2021-01-01,12
Sarawak,Serian,Property,Theft Vehicle Motorcycle,2022-01-01,21
